timestamp,flight_phase,pfd_autoflight_mode,mfd_active_page,indicated_airspeed_kts,altitude_ft,magnetic_heading_deg,pitch_attitude_deg,roll_attitude_deg,pfd_bus_voltage_v,display_brightness_pct
2026-09-22 12:26:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34527.9,133.05,-0.1,15.29,24.43,84.9
2026-09-22 12:26:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34529.9,133.85,-0.01,17.46,24.69,84.7
2026-09-22 12:26:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34526.1,134.65,0.03,15.33,24.36,84.8
2026-09-22 12:26:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34523.1,135.45,-0.05,15.39,25.14,84.8
2026-09-22 12:26:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34522.9,136.25,-0.09,16.67,24.78,84.5
2026-09-22 12:26:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34522.8,137.05,0.05,16.83,24.8,84.9
2026-09-22 12:27:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34520.4,137.85,-0.07,15.83,24.4,84.6
2026-09-22 12:27:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34517.0,138.65,-0.13,15.24,24.44,84.8
2026-09-22 12:27:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34512.5,139.45,-0.07,17.31,25.34,84.7
2026-09-22 12:27:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34507.6,140.25,-0.04,16.47,24.4,84.5
2026-09-22 12:27:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34506.6,141.05,-0.15,15.33,25.7,84.9
2026-09-22 12:27:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34507.1,141.85,-0.04,16.61,25.42,84.7
2026-09-22 12:27:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34510.7,142.65,-0.03,16.19,24.47,84.7
2026-09-22 12:27:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34514.0,143.45,0.12,16.38,24.6,84.6
2026-09-22 12:27:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34512.5,144.25,-0.03,17.73,24.56,84.9
2026-09-22 12:27:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34510.9,145.05,-0.09,16.11,25.78,84.7
2026-09-22 12:27:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34510.1,145.07,-0.47,0.61,25.7,84.7
2026-09-22 12:27:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34507.7,145.04,0.46,-0.37,28.09,84.6
2026-09-22 12:27:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34510.5,145.07,-0.37,-0.25,28.31,84.5
2026-09-22 12:27:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34512.2,145.09,-0.02,0.53,28.11,84.8
2026-09-22 12:27:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34511.7,145.13,0.17,-0.35,28.31,84.9
2026-09-22 12:27:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34508.4,145.17,-0.47,0.7,28.22,84.7
2026-09-22 12:27:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34506.3,145.14,0.07,-0.07,28.39,84.9
2026-09-22 12:27:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34505.0,145.12,0.24,0.85,28.24,84.6
2026-09-22 12:27:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34503.8,145.16,0.03,-0.43,28.26,84.7
2026-09-22 12:27:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34506.3,145.19,0.35,-0.08,28.33,84.7
2026-09-22 12:27:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34505.8,145.17,0.18,0.1,28.24,84.9
2026-09-22 12:27:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34501.1,145.14,0.36,0.43,28.03,85.0
2026-09-22 12:27:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34504.5,145.13,-0.38,-0.6,28.34,84.6
2026-09-22 12:27:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34503.3,145.17,-0.07,-0.2,28.38,84.8
2026-09-22 12:27:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34500.9,145.19,-0.31,-0.2,28.13,85.0
2026-09-22 12:27:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34500.0,145.17,-0.26,-0.36,28.22,84.5
2026-09-22 12:27:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34505.0,145.21,0.31,0.16,28.22,84.8
2026-09-22 12:27:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34503.4,145.25,0.4,-0.82,28.31,84.8
2026-09-22 12:27:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34506.1,145.25,-0.37,0.69,28.17,84.9
2026-09-22 12:27:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34502.0,145.3,0.17,0.05,28.07,85.0
2026-09-22 12:28:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34503.1,145.27,0.08,0.03,28.17,84.6
2026-09-22 12:28:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34501.9,145.28,0.07,-0.13,28.02,84.7
2026-09-22 12:28:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34505.1,145.3,0.14,-0.29,28.32,84.9
2026-09-22 12:28:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34505.3,145.26,-0.46,-0.95,28.11,84.9
2026-09-22 12:28:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34504.8,145.24,-0.13,-0.48,28.18,84.5
2026-09-22 12:28:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34505.6,145.24,-0.45,0.4,28.06,84.9
2026-09-22 12:28:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34505.8,145.2,0.33,-0.33,28.09,84.5
2026-09-22 12:28:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34505.7,145.15,-0.24,-0.76,28.39,84.6
2026-09-22 12:28:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34503.6,145.16,-0.38,0.84,28.28,84.7
2026-09-22 12:28:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34500.1,145.21,-0.31,0.57,28.35,84.5
2026-09-22 12:28:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34503.9,145.25,-0.22,0.43,28.4,84.5
2026-09-22 12:28:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34503.4,145.29,0.43,-0.14,28.02,84.9
2026-09-22 12:28:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34500.7,145.31,0.2,0.35,28.36,84.9
2026-09-22 12:28:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34500.0,145.32,-0.2,0.88,28.04,84.8
2026-09-22 12:28:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34500.0,145.33,0.18,0.19,28.01,84.5
2026-09-22 12:28:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34503.8,145.37,0.42,0.07,28.07,84.9
2026-09-22 12:28:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34506.2,145.36,0.19,-0.61,28.09,84.7
2026-09-22 12:28:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34505.0,145.39,-0.08,0.48,28.05,84.7
2026-09-22 12:28:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34501.6,145.36,0.09,0.63,28.31,84.7
2026-09-22 12:28:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34506.0,145.41,-0.02,0.58,28.25,84.9
2026-09-22 12:28:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34504.1,145.41,-0.04,-0.47,28.2,84.5
2026-09-22 12:28:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34504.3,145.45,0.24,0.08,28.38,84.5
2026-09-22 12:28:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34500.1,145.47,0.06,-0.79,28.15,84.9
2026-09-22 12:28:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34500.0,145.5,-0.08,0.98,28.28,84.8
2026-09-22 12:28:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34500.0,145.47,0.45,0.38,28.33,84.8
2026-09-22 12:28:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34500.0,145.49,0.02,0.52,28.13,84.5
2026-09-22 12:28:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34502.8,145.48,0.32,-0.24,28.29,84.9
2026-09-22 12:28:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34506.0,145.44,-0.49,-0.77,28.37,84.5
2026-09-22 12:28:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34507.0,145.4,-0.27,-0.19,28.26,84.9
2026-09-22 12:28:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34511.8,145.36,-0.41,0.65,28.28,84.5
2026-09-22 12:29:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34511.7,145.33,-0.42,-0.75,28.1,84.7
2026-09-22 12:29:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34513.6,145.32,-0.4,-0.76,28.21,84.5
2026-09-22 12:29:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34509.0,145.36,-0.33,-0.19,28.12,85.0
2026-09-22 12:29:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34504.3,145.35,0.44,-0.36,28.1,84.8
2026-09-22 12:29:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34502.0,145.3,0.37,-0.58,28.02,84.6
2026-09-22 12:29:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34506.3,145.27,0.32,-0.95,28.02,84.8
2026-09-22 12:29:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34507.9,145.29,-0.39,0.03,28.37,84.6
2026-09-22 12:29:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34507.0,145.25,-0.19,0.39,28.31,84.7
2026-09-22 12:29:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34506.6,145.25,-0.41,-0.81,28.3,84.7
2026-09-22 12:29:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34506.7,145.22,-0.27,-0.24,28.15,84.8
2026-09-22 12:29:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34508.5,145.19,0.35,-0.78,28.06,84.8
2026-09-22 12:29:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34504.7,145.21,0.21,0.19,28.25,84.7
2026-09-22 12:29:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34507.6,145.18,0.06,-0.9,28.34,84.8
2026-09-22 12:29:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34508.5,145.15,0.47,0.63,28.37,84.9
2026-09-22 12:29:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34512.0,145.18,-0.19,-0.36,28.12,84.8
2026-09-22 12:29:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34508.4,145.19,0.1,-0.6,28.09,85.0
2026-09-22 12:29:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34507.0,145.21,0.08,-0.75,28.15,85.0
2026-09-22 12:29:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34507.3,145.23,0.28,0.48,28.12,84.9
2026-09-22 12:29:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34510.8,145.19,-0.18,-0.63,28.38,84.7
2026-09-22 12:29:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34507.7,145.2,0.05,0.92,28.01,84.7
2026-09-22 12:29:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34504.8,145.19,0.04,-0.55,28.07,84.5
2026-09-22 12:29:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34505.7,145.18,-0.18,0.81,28.11,84.9
2026-09-22 12:29:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34508.6,145.16,-0.36,-0.91,28.21,84.6
2026-09-22 12:29:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34513.3,145.21,0.47,-0.68,28.18,84.7
2026-09-22 12:29:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34516.1,145.16,-0.19,0.8,28.39,84.5
2026-09-22 12:29:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34512.2,145.2,0.21,-0.21,28.33,84.9
2026-09-22 12:29:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34514.8,145.25,-0.31,0.7,28.18,84.9
2026-09-22 12:29:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34515.0,145.22,0.16,-0.7,28.39,84.5
2026-09-22 12:29:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34510.2,145.27,0.5,0.29,28.28,85.0
2026-09-22 12:29:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34510.6,145.3,0.35,-0.11,28.29,84.9
2026-09-22 12:30:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34514.3,145.3,0.26,-0.87,28.17,84.9
2026-09-22 12:30:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34515.0,145.32,-0.36,-0.14,28.19,84.8
2026-09-22 12:30:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34514.0,145.32,0.18,-0.67,28.1,84.7
2026-09-22 12:30:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34511.2,145.3,-0.38,-0.22,28.0,85.0
2026-09-22 12:30:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34514.6,145.29,0.4,0.49,28.38,84.8
2026-09-22 12:30:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34517.0,145.25,-0.37,0.42,28.31,84.9
2026-09-22 12:30:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34514.1,145.29,0.03,-0.22,28.08,84.7
2026-09-22 12:30:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34517.9,145.3,0.14,-0.06,28.13,84.9
2026-09-22 12:30:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34522.8,145.26,0.45,0.43,28.38,84.8
2026-09-22 12:30:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34522.9,145.31,-0.29,-0.73,28.16,84.8
2026-09-22 12:30:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34523.3,145.33,-0.49,0.9,28.4,84.9
2026-09-22 12:30:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34522.2,145.3,-0.34,-0.72,28.12,84.6
2026-09-22 12:30:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34520.6,145.32,-0.15,-0.38,28.35,84.8
2026-09-22 12:30:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34524.8,145.35,0.08,0.2,28.25,84.6
2026-09-22 12:30:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34520.0,145.37,-0.25,-0.74,28.09,84.9
2026-09-22 12:30:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34522.5,145.38,0.41,-0.62,28.35,84.6
2026-09-22 12:30:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34524.1,145.35,-0.29,0.64,28.34,84.9
2026-09-22 12:30:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34525.6,145.33,-0.25,-0.27,28.01,84.9
2026-09-22 12:30:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34520.9,145.34,-0.27,0.41,28.03,84.9
2026-09-22 12:30:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34522.0,145.39,-0.41,0.36,28.01,84.5
2026-09-22 12:30:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34519.2,145.36,0.48,-0.14,28.36,84.6
2026-09-22 12:30:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34516.0,145.4,-0.18,-0.57,28.24,84.6
2026-09-22 12:30:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34517.9,145.37,-0.29,-0.1,28.24,84.6
2026-09-22 12:30:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34514.9,145.39,-0.04,0.43,28.25,84.8
2026-09-22 12:30:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34514.2,145.36,-0.4,0.76,28.24,84.9
2026-09-22 12:30:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34510.1,145.34,-0.16,-0.88,28.35,84.5
2026-09-22 12:30:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34508.9,145.35,-0.29,0.03,28.02,84.8
2026-09-22 12:30:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34510.5,145.34,-0.02,0.75,28.12,84.7
2026-09-22 12:30:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34513.6,145.38,-0.04,0.78,28.1,84.9
2026-09-22 12:30:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34515.6,145.42,0.3,-0.01,28.15,84.7
2026-09-22 12:31:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34511.0,145.46,0.4,-0.99,28.36,84.5
2026-09-22 12:31:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34510.3,145.43,0.2,-0.12,28.14,85.0
2026-09-22 12:31:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34512.7,145.41,-0.39,0.78,28.04,84.7
2026-09-22 12:31:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34511.7,145.44,-0.2,-0.19,28.04,84.6
2026-09-22 12:31:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34508.4,145.45,-0.13,0.36,28.2,85.0
2026-09-22 12:31:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34503.7,145.5,-0.46,0.06,28.33,84.9
2026-09-22 12:31:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34500.0,145.49,0.12,0.98,28.2,84.6
2026-09-22 12:31:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34500.0,145.45,0.26,0.51,28.17,84.5
2026-09-22 12:31:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34500.7,145.43,-0.41,-0.7,28.25,84.8
2026-09-22 12:31:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34500.0,145.43,0.17,-0.66,28.05,84.7
2026-09-22 12:31:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34500.0,145.44,-0.33,-0.63,28.21,84.8
2026-09-22 12:31:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34500.0,145.47,0.11,0.42,28.28,84.8
2026-09-22 12:31:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34500.3,145.52,-0.06,0.06,28.33,85.0
2026-09-22 12:31:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34502.9,145.55,-0.44,-0.91,28.23,84.8
2026-09-22 12:31:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34501.6,145.57,0.23,-0.95,28.17,84.7
2026-09-22 12:31:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34500.0,145.59,-0.14,0.22,28.36,84.8
2026-09-22 12:31:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34500.0,145.54,0.27,0.02,28.33,85.0
2026-09-22 12:31:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34501.9,145.58,0.16,-0.52,28.16,84.8
2026-09-22 12:31:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34501.8,145.61,-0.22,-0.76,28.1,84.6
2026-09-22 12:31:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34504.4,145.57,0.07,0.44,28.15,84.6
2026-09-22 12:31:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34500.2,145.59,0.13,0.01,28.04,84.6
2026-09-22 12:31:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34500.6,145.54,0.42,-0.73,28.04,84.8
2026-09-22 12:31:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34501.7,145.59,0.24,0.73,28.17,84.8
2026-09-22 12:31:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34501.5,145.62,0.33,0.78,28.21,85.0
2026-09-22 12:31:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34505.4,145.61,-0.23,-0.85,28.22,84.9
2026-09-22 12:31:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34509.6,145.64,-0.17,0.25,28.14,85.0
2026-09-22 12:31:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34507.1,145.63,0.42,0.21,28.29,84.8
2026-09-22 12:31:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34509.0,145.61,0.27,-0.12,28.08,84.8
2026-09-22 12:31:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34510.3,145.6,0.44,0.43,28.06,85.0
2026-09-22 12:31:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34512.9,145.62,0.02,-0.81,28.38,84.6
2026-09-22 12:32:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34517.3,145.63,-0.37,-0.63,28.2,85.0
2026-09-22 12:32:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34522.3,145.68,-0.48,0.74,28.28,84.7
2026-09-22 12:32:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34521.2,145.72,-0.27,0.48,28.05,84.7
2026-09-22 12:32:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34521.6,145.75,0.49,0.27,28.15,84.8
2026-09-22 12:32:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34526.6,145.75,-0.31,0.89,28.15,84.9
2026-09-22 12:32:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34527.6,145.75,0.02,-0.17,28.24,84.8
2026-09-22 12:32:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34527.9,145.78,-0.4,-0.71,28.37,85.0
2026-09-22 12:32:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34524.2,145.81,0.47,0.15,28.16,84.8
2026-09-22 12:32:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34525.1,145.8,-0.32,0.72,28.26,84.9
2026-09-22 12:32:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34521.6,145.8,-0.23,0.98,28.34,84.5
2026-09-22 12:32:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34523.6,145.77,-0.24,-0.36,28.38,84.6
2026-09-22 12:32:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34519.3,145.77,-0.5,-0.27,28.17,84.9
2026-09-22 12:32:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34517.2,145.76,0.09,-0.61,28.3,84.9
2026-09-22 12:32:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34521.1,145.76,0.19,0.15,28.28,84.7
2026-09-22 12:32:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34525.0,145.76,-0.07,0.49,28.03,84.8
2026-09-22 12:32:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34522.2,145.75,0.45,-0.95,28.32,84.7
2026-09-22 12:32:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34521.1,145.76,0.11,0.59,28.32,84.5
2026-09-22 12:32:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34522.4,145.74,0.42,0.23,28.33,84.6
2026-09-22 12:32:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34518.6,145.73,0.06,0.66,28.37,84.5
2026-09-22 12:32:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34518.2,145.75,0.48,-0.64,28.35,84.7
2026-09-22 12:32:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34519.6,145.75,-0.23,0.85,28.23,84.8
2026-09-22 12:32:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34515.3,145.75,0.13,0.7,28.22,84.8
2026-09-22 12:32:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34516.0,145.77,-0.38,0.03,28.27,84.6
2026-09-22 12:32:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34516.9,145.76,0.02,0.64,28.12,84.6
2026-09-22 12:32:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34521.5,145.81,-0.43,0.99,28.09,84.9
2026-09-22 12:32:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34516.7,145.82,0.12,-0.89,28.29,84.8
2026-09-22 12:32:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34514.3,145.77,0.15,0.17,28.28,84.7
2026-09-22 12:32:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34511.3,145.77,0.43,-0.14,28.23,84.8
2026-09-22 12:32:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34509.6,145.73,-0.19,0.08,28.27,84.5
2026-09-22 12:32:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34505.4,145.7,0.24,0.4,28.22,84.9
2026-09-22 12:33:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34508.1,145.73,0.5,0.23,28.2,84.7
2026-09-22 12:33:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34512.1,145.76,-0.2,0.81,28.22,84.9
2026-09-22 12:33:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34509.5,145.79,0.39,0.72,28.18,84.6
2026-09-22 12:33:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34513.4,145.8,0.3,-0.96,28.13,84.5
2026-09-22 12:33:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34514.4,145.82,0.01,-0.27,28.2,84.8
2026-09-22 12:33:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34510.2,145.86,0.14,-0.86,28.08,84.7
2026-09-22 12:33:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34508.5,145.83,0.48,0.09,28.09,84.6
2026-09-22 12:33:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34505.9,145.83,0.26,-0.14,28.25,84.6
2026-09-22 12:33:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34503.0,145.86,0.12,-0.54,28.19,84.9
2026-09-22 12:33:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34500.0,145.88,0.17,0.63,28.1,84.5
2026-09-22 12:33:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34503.7,145.91,0.36,-0.26,28.03,84.8
2026-09-22 12:33:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34507.6,145.95,-0.35,-0.34,28.03,84.7
